corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc
v45,P3,1,4,16,6,38.2641,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,7,38.1200,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,8,38.6250,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,9,39.1179,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,10,37.9418,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,11,38.3549,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,12,39.5470,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,13,39.2750,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,14,37.4930,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,15,38.7172,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,16,37.8219,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,17,39.0911,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,18,38.3081,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,19,38.0620,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,20,38.2878,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,21,41.4860,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,22,42.7749,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,23,41.0308,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,16,24,38.4999,gfx942,b21u01,2026-05-11T06:04:26.909633+00:00
v45,P3,1,4,32,0,61.4009,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,1,58.5450,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,2,57.1969,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,3,56.2121,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,4,57.0291,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,5,66.6620,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,6,58.4591,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,7,55.7550,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,8,56.9960,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,9,58.8449,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,10,56.9851,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,11,55.1371,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,12,58.0561,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,13,58.3299,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,14,57.5059,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,15,55.0640,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,16,58.4770,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,17,58.1320,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,18,57.6829,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,19,56.2170,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,20,57.8619,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,21,61.1360,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,22,57.5290,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,23,55.1459,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,32,24,58.3159,gfx942,b21u01,2026-05-11T06:04:26.941682+00:00
v45,P3,1,4,64,0,101.9661,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,1,96.2252,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,2,93.5521,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,3,94.0871,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,4,95.2031,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,5,94.4480,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,6,95.0398,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,7,92.8789,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,8,94.5008,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,9,94.6668,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,10,91.7581,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,11,93.0899,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,12,94.9299,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,13,94.0640,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,14,91.9541,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,15,91.6070,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,16,95.2501,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,17,93.9930,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,18,91.0859,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,19,91.6929,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,20,95.4191,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,21,94.1472,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,22,92.5530,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,23,92.9940,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,64,24,95.6729,gfx942,b21u01,2026-05-11T06:04:26.974306+00:00
v45,P3,1,4,128,0,178.0191,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,1,181.4892,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,2,168.2681,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,3,170.9410,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,4,172.4069,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,5,173.4251,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,6,168.0339,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,7,165.6741,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,8,175.3620,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,9,174.3061,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,10,168.3552,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,11,165.3128,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,12,166.7670,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,13,167.4499,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,14,169.9140,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,15,168.2669,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,16,168.7009,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,17,168.9030,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,18,163.7440,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,19,167.5652,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,20,168.0320,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,21,168.9380,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,22,166.8348,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,23,170.0430,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,4,128,24,170.3249,gfx942,b21u01,2026-05-11T06:04:27.008741+00:00
v45,P3,1,5,8,0,35.2301,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,1,32.2850,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,2,31.7881,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,3,30.6249,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,4,29.5280,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,5,30.3381,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,6,30.2501,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,7,29.9020,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,8,29.2151,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,9,29.3450,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,10,29.9360,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,11,30.5769,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,12,29.3860,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,13,28.7429,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,14,29.6859,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,15,29.5830,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,16,28.5180,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,17,30.1080,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,18,29.0070,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,19,30.4382,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,20,29.5120,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,21,29.7402,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,22,28.3620,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,23,31.4980,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,8,24,28.6060,gfx942,b21u01,2026-05-11T06:04:27.043877+00:00
v45,P3,1,5,16,0,44.1582,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,1,42.2462,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,2,41.2238,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,3,38.9291,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,4,38.2659,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,5,39.0769,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,6,38.1451,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,7,38.5870,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,8,39.1130,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,9,38.5758,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,10,37.8920,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,11,39.5710,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,12,37.6350,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,13,38.8839,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,14,38.5449,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,15,37.6259,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,16,38.4690,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,17,45.8991,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,18,39.0171,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,19,37.4380,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,20,38.1011,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,21,38.3409,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,22,38.1169,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,23,37.1411,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,16,24,38.7151,gfx942,b21u01,2026-05-11T06:04:27.089237+00:00
v45,P3,1,5,32,0,63.1718,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,1,61.9260,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,2,56.7690,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,3,57.1280,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,4,56.5671,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,5,58.4030,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,6,55.4600,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,7,56.3329,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,8,57.7760,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,9,57.2139,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,10,56.5872,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,11,57.0051,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,12,56.7599,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,13,56.8801,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,14,54.9681,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,15,56.3331,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,16,57.0072,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,17,57.5660,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,18,57.0449,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,19,57.6519,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,20,59.1211,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,21,58.3210,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,22,55.4551,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,23,59.4500,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,32,24,59.6161,gfx942,b21u01,2026-05-11T06:04:27.121993+00:00
v45,P3,1,5,64,0,101.2839,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,1,98.2089,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,2,93.6780,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,3,93.4370,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,4,96.8070,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,5,95.8310,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,6,92.7441,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,7,94.3961,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,8,95.7251,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,9,96.1300,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,10,93.8720,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,11,95.1032,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,12,96.3951,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,13,95.9919,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,14,93.4440,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,15,93.2878,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,16,93.6331,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,17,97.6091,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,18,93.6191,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,19,93.7511,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,20,94.6051,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,21,93.3099,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,22,90.0361,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,23,93.7812,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,64,24,95.7150,gfx942,b21u01,2026-05-11T06:04:27.154214+00:00
v45,P3,1,5,128,0,176.4409,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,1,172.1031,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,2,172.5110,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,3,168.5680,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,4,171.3841,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,5,171.7331,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,6,167.2991,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,7,168.4809,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,8,171.6630,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,9,169.3689,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,10,165.4741,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,11,170.4590,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,12,173.4472,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,13,169.9489,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,14,168.4241,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,15,170.9370,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,16,166.1400,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,17,171.2111,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,18,167.2448,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,19,172.3401,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,20,168.1349,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,21,171.9471,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,22,168.9529,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,23,173.1969,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,5,128,24,169.2621,gfx942,b21u01,2026-05-11T06:04:27.193551+00:00
v45,P3,1,6,8,0,34.5910,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,1,32.0051,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,2,29.7842,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,3,30.5509,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,4,29.8081,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,5,29.0568,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,6,28.6868,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,7,33.8429,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,8,29.6070,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,9,28.4980,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,10,30.3490,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,11,29.0382,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,12,28.3909,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,13,28.8161,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,14,31.4761,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,15,29.6389,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,16,29.6282,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,17,28.6801,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,18,29.5599,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,19,30.0258,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,20,29.0258,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,21,28.8289,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,22,29.3700,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,23,27.8719,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,8,24,29.3450,gfx942,b21u01,2026-05-11T06:04:27.228847+00:00
v45,P3,1,6,16,0,49.5410,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,1,41.4199,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,2,39.3582,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,3,38.5009,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,4,39.5130,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,5,39.2930,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,6,38.7230,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,7,37.4469,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,8,38.0820,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,9,39.4611,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,10,37.7879,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,11,37.3891,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,12,38.5409,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,13,37.9311,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,14,38.9761,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,15,38.0720,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,16,39.4140,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,17,38.3318,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,18,38.5309,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,19,37.1349,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,20,39.2131,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,21,38.4219,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,22,38.5919,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,23,38.1269,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,16,24,38.1600,gfx942,b21u01,2026-05-11T06:04:27.275406+00:00
v45,P3,1,6,32,0,63.6769,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,1,59.6498,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,2,56.3650,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,3,57.1772,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,4,56.4680,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,5,57.9939,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,6,73.7389,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,7,56.9739,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,8,57.6749,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,9,58.7280,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,10,55.6218,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,11,56.6160,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,12,58.0959,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,13,58.0158,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
v45,P3,1,6,32,14,56.2551,gfx942,b21u01,2026-05-11T06:04:27.307673+00:00
